capacity	code	dest	dest_idx	dest_name	diameter	efficiency	heat_para	idx	is_valve	length	lower_capacity	lower_pressure_warning	lower_temp_warning	max_pressure	name	ori	ori_idx	ori_name	resistance_para	roughness	sub_division	temp	thickness	unit_operation_cost	unit_price	upper_capacity	upper_pressure_warning	upper_temp_warning	valve_end	('max_pressure',)
1971.42	3779318281408610305	3779318280850767872	601	A00000097	646.0	100.0	1.75	34		26.12	-1971.4285710000001	2.5	5.0	6.3	GDGN0244	3779318280867545088	603	A00000095	1.0	0.01	0.0	12.0	7.0	3.1222	1.2991	1971.4285710000001	6.0	50.0
307.14	3779318281412804608	3779318280729133056	583	A00000793	412.0	100.0	1.35	35		136.39	-307.142857	2.5	5.0	6.3	GDGN0194	3779318280737521664	584	A00001448	1.0	0.03	0.0	8.0	7.0	10.4003	2.189	307.142857	6.0	50.0
307.14	3779318281416998912	3779318280741715968	585	A00002917	414.0	100.0	1.35	36		75.61	-307.142857	2.5	5.0	6.3	GDGN0195	3779318280729133056	583	A00000793	1.0	0.03	0.0	8.0	6.0	10.4003	2.189	307.142857	6.0	50.0
307.14	3779318281421193216	3779318280750104576	586	A00000796	414.0	100.0	1.35	37		15.62	-307.142857	2.5	5.0	6.3	GDGN0196	3779318280741715968	585	A00002917	1.0	0.03	0.0	8.0	6.0	10.4003	2.189	307.142857	6.0	50.0
307.14	3779318281421193217	3779318280754298880	587	A00000799	412.0	100.0	1.35	38		11.38	-307.142857	2.5	5.0	6.3	GDGN0197	3779318280750104576	586	A00000796	1.0	0.03	0.0	8.0	7.0	10.4003	2.189	307.142857	6.0	50.0
307.14	3779318281425387520	3779318280699772928	578	A00000802	412.0	100.0	1.35	39		16.62	-307.142857	2.5	5.0	6.3	GDGN0198	3779318280754298880	587	A00000799	1.0	0.03	0.0	8.0	7.0	10.4003	2.189	307.142857	6.0	50.0
307.14	3779318281429581824	3779318280766881792	589	A00000806	412.0	100.0	1.35	40		11.38	-307.142857	2.5	5.0	6.3	GDGN0199	3779318280699772928	578	A00000802	1.0	0.03	0.0	8.0	7.0	10.4003	2.189	307.142857	6.0	50.0
307.14	3779318281433776128	3779318280762687488	588	A00002924	412.0	100.0	1.35	41		42.0	-307.142857	2.5	5.0	6.3	GDGN0204	3779318280699772928	578	A00000802	1.0	0.03	0.0	8.0	7.0	10.4003	2.189	307.142857	6.0	50.0
307.14	3779318281433776129	3779318280775270400	590	A00000808	412.0	100.0	1.35	42		11.4	-307.142857	2.5	5.0	6.3	GDGN0200	3779318280766881792	589	A00000806	1.0	0.03	0.0	8.0	7.0	10.4003	2.189	307.142857	6.0	50.0
307.14	3779318281437970432	3779318280783659008	591	A00000810	412.0	100.0	1.35	43		1.6	-307.142857	2.5	5.0	6.3	GDGN0201	3779318280775270400	590	A00000808	1.0	0.03	0.0	8.0	7.0	10.4003	2.189	307.142857	6.0	50.0
307.14	3779318281442164736	3779318280792047616	592	A00000812	412.0	100.0	1.35	44		5.0	-307.142857	2.5	5.0	6.3	GDGN0202	3779318280783659008	591	A00000810	1.0	0.03	0.0	8.0	7.0	10.4003	2.189	307.142857	6.0	50.0
307.14	3779318281442164737	3779318280691384320	577	A00000781	412.0	100.0	1.35	45		8.78	-307.142857	2.5	5.0	6.3	GDGN0203	3779318280792047616	592	A00000812	1.0	0.03	0.0	8.0	7.0	10.4003	2.189	307.142857	6.0	50.0
1000.0	3779318281446359040	3779318280724938752	582	A00002909	588.0	100.0	1.35	46		82.85	-1000.0	2.5	-15.0	10.0	GDGN0223	3779318277319163904	82	A00001753	1.0	0.04	0.0	10.0	11.0	1.9866	1.2991	1000.0	6.0	50.0
1000.0	3779318281450553344	3779318280716550144	581	A00002906	588.0	100.0	1.35	47		81.34	-1000.0	2.5	5.0	10.0	GDGN0224	3779318280724938752	582	A00002909	1.0	0.04	0.0	10.0	11.0	1.9866	1.2991	1000.0	6.0	50.0
