code	ds_type	max_v	min_v	name	node	node_idx	price	sub_division	idx	node_id	OUID	GasSort	SalesClientID	SupplyCategoryID	ClientStationID	ProvinceID	SalesType	ImportGasSourceType	TradeProp	GasDomestic
3779319902427414528	demand	0.0	0.0	A00000482	A00000480	3779318279747665920	16697.25	0	309	440	XSNF0002	10001		CS000001	ZDGN0526	PROV0023	2.0	null	null	null
3779319905644445696	demand	18.90168	18.90168	A00000483	A00000484	3779318279751860224	16697.25	0	310	441	XSNF0001	10001		CS000001	ZDGN0527	PROV0022	2.0	null	null	null
3779319905648640000	demand	0.0	0.0	A00000485	A00000484	3779318279751860224	16697.25	0	311	441	XSNF0001	10002		CS000001	ZDGN0527	PROV0022	2.0	null	null	null
3779319907389276160	demand	0.0	0.0	A00000486	A00000487	3779318279760248832	16697.25	0	312	442	XSNF0001	10001		CS000001	ZDGN0528	PROV0022	2.0	null	null	null
3779319909029249024	demand	209.0498	209.0498	A00000488	A00000489	3779318279764443136	16697.25	0	313	443	XSNF0001	10001		CS000001	ZDGN0529	PROV0022	2.0	null	null	null
3779319909029249025	demand	0.0	0.0	A00000490	A00000489	3779318279764443136	16697.25	0	314	443	XSNF0001	10003		CS000001	ZDGN0529	PROV0022	2.0	null	null	null
3779319909029249026	demand	209.0498	209.0498	A00000491	A00000489	3779318279764443136	16697.25	0	315	443	XSNF0001	10002		CS000001	ZDGN0529	PROV0022	2.0	null	null	null
3779319910912491520	demand	142.3575	142.3575	A00000492	A00000493	3779318279772831744	16697.25	0	316	444	XSNF0001	10007		CS000001	ZDGN0530	PROV0022	2.0	null	null	null
3779319910916685824	demand	0.0	0.0	A00000494	A00000493	3779318279772831744	16697.25	0	317	444	XSNF0001	10006		CS000001	ZDGN0530	PROV0022	2.0	null	null	null
3779319910916685825	demand	0.0	0.0	A00000495	A00000493	3779318279772831744	16697.25	0	318	444	XSNF0001	10001		CS000001	ZDGN0530	PROV0022	2.0	null	null	null
3779319910916685826	demand	0.0	0.0	A00000496	A00000493	3779318279772831744	16697.25	0	319	444	XSNF0001	10003		CS000001	ZDGN0530	PROV0022	2.0	null	null	null
3779319915639472128	demand	49.21085	49.21085	A00000497	A00000498	3779318279781220352	16697.25	0	320	445	XSNF0001	10001		CS000001	ZDGN0531	PROV0022	2.0	null	null	null
3779319917988282368	demand	36.9363	36.9363	A00000499	A00000500	3779318279663779840	16697.25	0	321	428	XSNF0001	10001		CS000001	ZDGN0532	PROV0022	2.0	null	null	null
3779319917988282369	demand	0.0	0.0	A00000501	A00000500	3779318279663779840	16697.25	0	322	428	XSNF0001	10003		CS000001	ZDGN0532	PROV0022	2.0	null	null	null
3779319920987209728	demand	1.339719	1.339719	A00000502	A00000503	3779318279655391232	16697.25	0	323	427	XSNF0001	10001		CS000001	ZDGN0533	PROV0022	2.0	null	null	null
3779319922857869312	demand	7.764998	7.764998	A00000504	A00000505	3779318279642808320	16697.25	0	324	425	XSNF0001	10001		CS000001	ZDGN0535	PROV0022	2.0	null	null	null
3779319924858552320	demand	5.401029	5.401029	A00000506	A00000507	3779318279793803264	16697.25	0	325	447	XSNF0001	10001		CS000001	ZDGN0536	PROV0022	2.0	null	null	null
3779319926523691008	demand	17.35026	17.35026	A00000508	A00000509	3779318279730888704	16697.25	0	326	438	XSNF0001	10001		CS000001	ZDGN0589	PROV0022	2.0	null	null	null
3779319926523691009	demand	18.43847	18.43847	A00000510	A00000509	3779318279730888704	16697.25	0	327	438	XSNF0001	10004		CS000001	ZDGN0589	PROV0022	2.0	null	null	null
3779319928394350592	demand	0.0	0.0	A00000511	A00000512	3779318279613448192	16697.25	0	328	421	XSNF0001	10007		CS000001	ZDGN0591	PROV0022	2.0	null	null	null
3779319928394350593	demand	0.0	0.0	A00000513	A00000512	3779318279613448192	16697.25	0	329	421	XSNF0001	10001		CS000001	ZDGN0591	PROV0022	2.0	null	null	null
3779319930491502592	demand	54.36366	54.36366	A00000514	A00000515	3779318279785414656	16697.25	0	330	446	XSNF0001	10001		CS000001	ZDGN0621	PROV0022	2.0	null	null	null
3779319933955997696	demand	58.31197	58.31197	A00000516	A00000517	3779318279806386176	16697.25	0	331	449	XSNF0002	10001		CS000001	ZDGN0003	PROV0023	2.0	null	null	null
3779319933960192000	demand	0.0	0.0	A00000518	A00000517	3779318279806386176	16697.25	0	332	449	XSNF0002	10002		CS000001	ZDGN0003	PROV0023	2.0	null	null	null
3779319935902154752	demand	0.789717	0.789717	A00000519	A00000520	3779318279814774784	16697.25	0	333	450	XSNF0002	10001		CS000001	ZDGN0004	PROV0023	2.0	null	null	null
3779319937546321920	demand	59.95715	59.95715	A00000521	A00000522	3779318279860912128	16697.25	0	334	457	XSNF0002	10001		CS000001	ZDGN0306	PROV0023	2.0	null	null	null
3779319939429564416	demand	10.558	10.558	A00000523	A00000524	3779318279852523520	16697.25	0	335	456	XSNF0002	10001		CS000001	ZDGN0307	PROV0023	2.0	null	null	null
3779319941224726528	demand	9.097154	9.097154	A00000525	A00000526	3779318279818969088	16697.25	0	336	451	XSNF0002	10001		CS000001	ZDGN0538	PROV0023	2.0	null	null	null
3779319943951024128	demand	403.604	403.604	A00000527	A00000528	3779318279831552000	16697.25	0	337	453	XSNF0002	10007		CS000001	ZDGN0539	PROV0023	2.0	null	null	null
3779319943951024129	demand	90.62608	90.62608	A00000529	A00000528	3779318279831552000	16697.25	0	338	453	XSNF0002	10001		CS000001	ZDGN0539	PROV0023	2.0	null	null	null
3779319946979311616	demand	99.84843	99.84843	A00000530	A00000531	3779318279848329216	16697.25	0	339	455	XSNF0002	10001		CS000001	ZDGN0592	PROV0023	2.0	null	null	null
3779319946979311617	demand	0.0	0.0	A00000530	A00000531	3779318279848329216	16697.25	0	340	455	XSNF0002	10001		CS000001	ZDGN0592	PROV0023	2.0	null	null	null
3779319949873381376	demand	5.052552	5.052552	A00000532	A00000533	3779318278053167104	15045.87	0	341	191	XSBF0006	10001		CS000001	ZDGN0037	PROV0006	2.0	null	null	null
3779319951634989056	demand	0.0	0.0	A00000534	A00000535	3779318278057361408	15045.87	0	342	192	XSBF0006	10001		CS000001	ZDGN0038	PROV0006	2.0	null	null	null
3779319953572757504	demand	4.70195	4.70195	A00000536	A00000537	3779318278124470272	15045.87	0	343	202	XSBF0006	10001		CS000001	ZDGN0039	PROV0006	2.0	null	null	null
3779319954994626560	demand	10.45367	10.45367	A00000538	A00000539	3779318278141247488	15045.87	0	344	205	XSBF0006	10001		CS000001	ZDGN0040	PROV0006	2.0	null	null	null
3779319956693319680	demand	5.93409	5.93409	A00000540	A00000541	3779318278128664576	15045.87	0	345	203	XSBF0006	10001		CS000001	ZDGN0041	PROV0006	2.0	null	null	null
3779319959503503360	demand	109.4866	109.4866	A00000542	A00000543	3779318278069944320	15045.87	0	346	194	XSBF0006	10001		CS000001	ZDGN0043	PROV0006	2.0	null	null	null
3779319961017647104	demand	13.18228	13.18228	A00000544	A00000545	3779318278111887360	15045.87	0	347	200	XSBF0006	10001		CS000001	ZDGN0044	PROV0006	2.0	null	null	null
3779319963974631424	demand	49.75793	49.75793	A00000546	A00000547	3779318278095110144	15045.87	0	348	198	XSBF0006	10001		CS000001	ZDGN0045	PROV0006	2.0	null	null	null
3779319965862068224	demand	54.21921	54.21921	A00000548	A00000549	3779318278065750016	15045.87	0	349	193	XSBF0006	10007		CS000001	ZDGN0541	PROV0006	2.0	null	null	null
3779319965862068225	demand	0.0	0.0	A00000550	A00000549	3779318278065750016	15045.87	0	350	193	XSBF0006	10001		CS000001	ZDGN0541	PROV0006	2.0	null	null	null
3779319967929860096	demand	5.984791	5.984791	A00000551	A00000552	3779318278137053184	15045.87	0	351	204	XSBF0006	10001		CS000001	ZDGN0548	PROV0006	2.0	null	null	null
3779319969909571584	demand	89.43033	89.43033	A00000553	A00000554	3779318278103498752	15045.87	0	352	199	XSBF0006	10001		CS000001	ZDGN0549	PROV0006	2.0	null	null	null
3779319971746676736	demand	10.121	10.121	A00000555	A00000556	3779318278795558912	18532.11	0	353	302	XSDB0003	10001		CS000001	ZDGN0142	PROV0010	2.0	null	null	null
3779319974057738240	demand	33.36288	33.36288	A00000557	A00000558	3779318278808141824	18532.11	0	354	304	XSDB0003	10001		CS000001	ZDGN0143	PROV0010	2.0	null	null	null
3779319976939225088	demand	9.131623	9.131623	A00000559	A00000560	3779318278820724736	18532.11	0	355	306	XSDB0003	10001		CS000001	ZDGN0144	PROV0010	2.0	null	null	null
3779319978541449216	demand	181.535	181.535	A00000561	A00000562	3779318278812336128	18532.11	0	356	305	XSDB0003	10007		CS000001	ZDGN0145	PROV0010	2.0	null	null	null
3779319978545643520	demand	0.0	0.0	A00000563	A00000562	3779318278812336128	18532.11	0	357	305	XSDB0003	10001		CS000001	ZDGN0145	PROV0010	2.0	null	null	null
3779319978545643521	demand	0.0	0.0	A00000564	A00000562	3779318278812336128	18532.11	0	358	305	XSDB0003	10003		CS000001	ZDGN0145	PROV0010	2.0	null	null	null
3779319978545643522	demand	0.0	0.0	A00000565	A00000562	3779318278812336128	18532.11	0	359	305	XSDB0003	10004		CS000001	ZDGN0145	PROV0010	2.0	null	null	null
3779319980797984768	demand	69.15582	69.15582	A00000566	A00000567	3779318278829113344	18532.11	0	360	307	XSDB0003	10001		CS000001	ZDGN0146	PROV0010	2.0	null	null	null
3779319980797984769	demand	0.0	0.0	A00000568	A00000567	3779318278829113344	18532.11	0	361	307	XSDB0003	10003		CS000001	ZDGN0146	PROV0010	2.0	null	null	null
3779319982932885504	demand	47.42646	47.42646	A00000569	A00000570	3779318278833307648	18532.11	0	362	308	XSDB0003	10001		CS000001	ZDGN0147	PROV0010	2.0	null	null	null
3779319984396697600	demand	48.00357	48.00357	A00000571	A00000572	3779318278841696256	18532.11	0	363	309	XSDB0003	10001		CS000001	ZDGN0148	PROV0010	2.0	null	null	null
3779319984396697601	demand	0.0	0.0	A00000573	A00000572	3779318278841696256	18532.11	0	364	309	XSDB0003	10003		CS000001	ZDGN0148	PROV0010	2.0	null	null	null
3779319987932495872	demand	93.42424	93.42424	A00000574	A00000575	3779318278845890560	18532.11	0	365	310	XSDB0003	10007		CS000001	ZDGN0149	PROV0010	2.0	null	null	null
3779319987936690176	demand	0.0	0.0	A00000576	A00000575	3779318278845890560	18532.11	0	366	310	XSDB0003	10001		CS000001	ZDGN0149	PROV0010	2.0	null	null	null
3779319987936690177	demand	0.0	0.0	A00000577	A00000575	3779318278845890560	18532.11	0	367	310	XSDB0003	10003		CS000001	ZDGN0149	PROV0010	2.0	null	null	null
3779319989652160512	demand	24.63279	24.63279	A00000578	A00000579	3779318278854279168	18532.11	0	368	311	XSDB0003	10001		CS000001	ZDGN0150	PROV0010	2.0	null	null	null
3779319993204736000	demand	61.28945	61.28945	A00000580	A00000581	3779318278862667776	18532.11	0	369	312	XSDB0003	10001		CS000001	ZDGN0152	PROV0010	2.0	null	null	null
3779319994941177856	demand	68.4062	68.4062	A00000582	A00000583	3779318278866862080	18532.11	0	370	313	XSDB0003	10001		CS000001	ZDGN0153	PROV0010	2.0	null	null	null
3779319996644065280	demand	36.3338	36.3338	A00000584	A00000585	3779318278875250688	18532.11	0	371	314	XSDB0003	10001		CS000001	ZDGN0154	PROV0010	2.0	null	null	null
3779319999190007808	demand	33.68076	33.68076	A00000586	A00000587	3779318278887833600	18532.11	0	372	316	XSDB0003	10001		CS000001	ZDGN0155	PROV0010	2.0	null	null	null
3779320001836613632	demand	123.0651	123.0651	A00000588	A00000589	3779318278904610816	18532.11	0	373	318	XSDB0003	10001		CS000001	ZDGN0156	PROV0010	2.0	null	null	null
3779320001840807936	demand	0.0	0.0	A00000590	A00000589	3779318278904610816	18532.11	0	374	318	XSDB0003	10003		CS000001	ZDGN0156	PROV0010	2.0	null	null	null
3779320004323835904	demand	7.161278	7.161278	A00000591	A00000592	3779318278912999424	18532.11	0	375	319	XSDB0003	10001		CS000001	ZDGN0157	PROV0010	2.0	null	null	null
3779320004328030208	demand	0.0	0.0	A00000593	A00000592	3779318278912999424	18532.11	0	376	319	XSDB0003	10002		CS000001	ZDGN0157	PROV0010	2.0	null	null	null
3779320006525845504	demand	3.355325	3.355325	A00000594	A00000595	3779318278925582336	18532.11	0	377	321	XSDB0003	10001		CS000001	ZDGN0158	PROV0010	2.0	null	null	null
3779320007943520256	demand	142.029	142.029	A00000596	A00000597	3779318279454064640	18532.11	0	378	397	XSDB0003	10001		CS000001	ZDGN0297	PROV0010	2.0	null	null	null
3779320007943520257	demand	0.0	0.0	A00000598	A00000597	3779318279454064640	18532.11	0	379	397	XSDB0003	10003		CS000001	ZDGN0297	PROV0010	2.0	null	null	null
3779320009587687424	demand	72.01252	72.01252	A00000599	A00000600	3779318279584088064	18532.11	0	380	417	XSDB0003	10001		CS000001	ZDGN0379	PROV0010	2.0	null	null	null
3779320011215077376	demand	176.4998	176.4998	A00000601	A00000602	3779318279592476672	18532.11	0	381	418	XSDB0003	10001		CS000001	ZDGN0380	PROV0010	2.0	null	null	null
3779320011215077377	demand	0.0	0.0	A00000603	A00000602	3779318279592476672	18532.11	0	382	418	XSDB0003	10003		CS000001	ZDGN0380	PROV0010	2.0	null	null	null
3779320013748436992	demand	62.15793	62.15793	A00000604	A00000605	3779318278996885504	18532.11	0	383	331	XSDB0003	10007		CS000001	ZDGN0381	PROV0010	2.0	null	null	null
3779320013748436993	demand	0.0	0.0	A00000606	A00000605	3779318278996885504	18532.11	0	384	331	XSDB0003	10001		CS000001	ZDGN0381	PROV0010	2.0	null	null	null
3779320013748436994	demand	0.0	0.0	A00000607	A00000605	3779318278996885504	18532.11	0	385	331	XSDB0003	10003		CS000001	ZDGN0381	PROV0010	2.0	null	null	null
3779320015497461760	demand	45.96969	45.96969	A00000608	A00000609	3779318279001079808	18532.11	0	386	332	XSDB0003	10007		CS000001	ZDGN0399	PROV0010	2.0	null	null	null
3779320015497461761	demand	0.0	0.0	A00000610	A00000609	3779318279001079808	18532.11	0	387	332	XSDB0003	10001		CS000001	ZDGN0399	PROV0010	2.0	null	null	null
3779320019574325248	demand	161.2854	161.2854	A00000611	A00000612	3779318278984302592	18532.11	0	388	329	XSDB0003	10007		CS000001	ZDGN0400	PROV0010	2.0	null	null	null
3779320019578519552	demand	0.0	0.0	A00000613	A00000612	3779318278984302592	18532.11	0	389	329	XSDB0003	10001		CS000001	ZDGN0400	PROV0010	2.0	null	null	null
3779320019578519553	demand	0.0	0.0	A00000614	A00000612	3779318278984302592	18532.11	0	390	329	XSDB0003	10003		CS000001	ZDGN0400	PROV0010	2.0	null	null	null
3779320019578519554	demand	0.0	0.0	A00000615	A00000612	3779318278984302592	18532.11	0	391	329	XSDB0003	10004		CS000001	ZDGN0400	PROV0010	2.0	null	null	null
3779320021096857600	demand	2.42882	2.42882	A00000616	A00000617	3779318278988496896	18532.11	0	392	330	XSDB0003	10007		CS000001	ZDGN0401	PROV0010	2.0	null	null	null
3779320022929768448	demand	308.1129	308.1129	A00000618	A00000619	3779318279512784896	18532.11	0	393	406	XSDB0003	10007		CS000001	ZDGN0402	PROV0010	2.0	null	null	null
3779320022933962752	demand	0.0	0.0	A00000620	A00000619	3779318279512784896	18532.11	0	394	406	XSDB0003	10001		CS000001	ZDGN0402	PROV0010	2.0	null	null	null
3779320022933962753	demand	0.0	0.0	A00000621	A00000619	3779318279512784896	18532.11	0	395	406	XSDB0003	10003		CS000001	ZDGN0402	PROV0010	2.0	null	null	null
3779320022933962754	demand	0.0	0.0	A00000622	A00000619	3779318279512784896	18715.6	0	396	406	XSDB0006	10007		CS000001	ZDGN0402	PROV0013	2.0	null	null	null
3779320025823838208	demand	215.3384	215.3384	A00000623	A00000624	3779318278975913984	18532.11	0	397	328	XSDB0003	10001		CS000001	ZDGN0403	PROV0010	2.0	null	null	null
3779320025823838209	demand	0.0	0.0	A00000625	A00000624	3779318278975913984	18532.11	0	398	328	XSDB0003	10003		CS000001	ZDGN0403	PROV0010	2.0	null	null	null
3779320027384119296	demand	224.8494	224.8494	A00000626	A00000627	3779318279525367808	18532.11	0	399	408	XSDB0003	10007		CS000001	ZDGN0404	PROV0010	2.0	null	null	null
3779320027384119297	demand	0.0	0.0	A00000628	A00000627	3779318279525367808	18532.11	0	400	408	XSDB0003	10001		CS000001	ZDGN0404	PROV0010	2.0	null	null	null
3779320027384119298	demand	0.0	0.0	A00000629	A00000627	3779318279525367808	18532.11	0	401	408	XSDB0003	10003		CS000001	ZDGN0404	PROV0010	2.0	null	null	null
3779320027388313600	demand	0.0	0.0	A00000630	A00000627	3779318279525367808	18532.11	0	402	408	XSDB0003	10002		CS000001	ZDGN0404	PROV0010	2.0	null	null	null
3779320030412406784	demand	63.63563	63.63563	A00000631	A00000632	3779318279516979200	18532.11	0	403	407	XSDB0003	10007		CS000001	ZDGN0405	PROV0010	2.0	null	null	null
3779320030412406785	demand	0.0	0.0	A00000633	A00000632	3779318279516979200	18532.11	0	404	407	XSDB0003	10003		CS000001	ZDGN0405	PROV0010	2.0	null	null	null
3779320032908017664	demand	248.2629	248.2629	A00000634	A00000635	3779318279458258944	18532.11	0	405	398	XSDB0003	10007		CS000001	ZDGN0406	PROV0010	2.0	null	null	null
3779320032908017665	demand	0.0	0.0	A00000636	A00000635	3779318279458258944	18532.11	0	406	398	XSDB0003	10001		CS000001	ZDGN0406	PROV0010	2.0	null	null	null
3779320032908017666	demand	0.0	0.0	A00000637	A00000635	3779318279458258944	18532.11	0	407	398	XSDB0003	10003		CS000001	ZDGN0406	PROV0010	2.0	null	null	null
3779320035479126016	demand	139.1983	139.1983	A00000638	A00000639	3779318279537950720	18532.11	0	408	410	XSDB0003	10003		CS000001	ZDGN0407	PROV0010	2.0	null	null	null
3779320038348029952	demand	11.34152	11.34152	A00000640	A00000641	3779318279500201984	18532.11	0	409	404	XSDB0003	10001		CS000001	ZDGN0408	PROV0010	2.0	null	null	null
3779320038352224256	demand	0.0	0.0	A00000640	A00000641	3779318279500201984	18532.11	0	410	404	XSDB0003	10001		CS000001	ZDGN0408	PROV0010	2.0	null	null	null
3779320038352224257	demand	0.0	0.0	A00000642	A00000641	3779318279500201984	18532.11	0	411	404	XSDB0003	10003		CS000001	ZDGN0408	PROV0010	2.0	null	null	null
3779320040671674368	demand	10.121	10.121	A00000555	A00000643	3779318279550533632	18532.11	0	412	412	XSDB0003	10001		CS000001	ZDGN0409	PROV0010	2.0	null	null	null
3779320040675868672	demand	0.0	0.0	A00000644	A00000643	3779318279550533632	18532.11	0	413	412	XSDB0003	10003		CS000001	ZDGN0409	PROV0010	2.0	null	null	null
3779320042202595328	demand	0.0	0.0	A00000645	A00000646	3779318279558922240	18532.11	0	414	413	XSDB0003	10001		CS000001	ZDGN0410	PROV0010	2.0	null	null	null
3779320043762876416	demand	28.99827	28.99827	A00000647	A00000648	3779318279563116544	18532.11	0	415	414	XSDB0003	10007		CS000001	ZDGN0411	PROV0010	2.0	null	null	null
3779320043762876417	demand	0.0	0.0	A00000649	A00000648	3779318279563116544	18532.11	0	416	414	XSDB0003	10001		CS000001	ZDGN0411	PROV0010	2.0	null	null	null
3779320045365100544	demand	7.996697	7.996697	A00000650	A00000651	3779318279571505152	18532.11	0	417	415	XSDB0003	10001		CS000001	ZDGN0412	PROV0010	2.0	null	null	null
3779320045369294848	demand	56.37522	56.37522	A00000652	A00000651	3779318279571505152	18715.6	0	418	415	XSDB0006	10002		CS000001	ZDGN0412	PROV0013	2.0	null	null	null
3779320046929575936	demand	242.4705	242.4705	A00000653	A00000654	3779318279466647552	18532.11	0	419	399	XSDB0003	10007		CS000001	ZDGN0413	PROV0010	2.0	null	null	null
3779320046937964544	demand	0.0	0.0	A00000655	A00000654	3779318279466647552	18532.11	0	420	399	XSDB0003	10001		CS000001	ZDGN0413	PROV0010	2.0	null	null	null
3779320046937964545	demand	0.0	0.0	A00000656	A00000654	3779318279466647552	18532.11	0	421	399	XSDB0003	10003		CS000001	ZDGN0413	PROV0010	2.0	null	null	null
3779320046937964546	demand	0.0	0.0	A00000657	A00000654	3779318279466647552	18532.11	0	422	399	XSDB0003	10004		CS000001	ZDGN0413	PROV0010	2.0	null	null	null
3779320049760731136	demand	43.10154	43.10154	A00000658	A00000659	3779318278917193728	18532.11	0	423	320	XSDB0003	10007		CS000001	ZDGN0564	PROV0010	2.0	null	null	null
3779320049764925440	demand	0.0	0.0	A00000660	A00000659	3779318278917193728	18532.11	0	424	320	XSDB0003	10001		CS000001	ZDGN0564	PROV0010	2.0	null	null	null
3779320051597836288	demand	24.67915	24.67915	A00000661	A00000662	3779318279504396288	18532.11	0	425	405	XSDB0003	10001		CS000001	ZDGN0604	PROV0010	2.0	null	null	null
3779320053594324992	demand	0.0	0.0	A00000663	A00000664	3779318279600865280	18532.11	0	426	419	XSDB0003	10001		CS000001	ZDGN0605	PROV0010	2.0	null	null	null
3779320055439818752	demand	66.80068	66.80068	A00000665	A00000666	3779318279529562112	18532.11	0	427	409	XSDB0003	10003		CS000001	ZDGN0608	PROV0010	2.0	null	null	null
3779320059449573376	demand	105.4742	105.4742	A00000667	A00000668	3779318279009468416	18532.11	0	428	333	XSDB0003	10004		CS000001	ZDGN0609	PROV0010	2.0	null	null	null
3779320061177626624	demand	13.19403	13.19403	A00000669	A00000670	3779318279273709568	16697.25	0	429	371	XSNF0003	10001		CS000001	ZDGN0278	PROV0024	2.0	null	null	null
3779320063509659648	demand	18.15059	18.15059	A00000671	A00000672	3779318279277903872	16697.25	0	430	372	XSNF0003	10001		CS000001	ZDGN0279	PROV0024	2.0	null	null	null
3779320065854275584	demand	25.68818	25.68818	A00000673	A00000674	3779318279328235520	16697.25	0	431	379	XSNF0003	10007		CS000001	ZDGN0280	PROV0024	2.0	null	null	null
3779320065858469888	demand	0.0	0.0	A00000675	A00000674	3779318279328235520	16697.25	0	432	379	XSNF0003	10001		CS000001	ZDGN0280	PROV0024	2.0	null	null	null
3779320068492492800	demand	0.166444	0.166444	A00000676	A00000677	3779318279336624128	16697.25	0	433	380	XSNF0003	10007		CS000001	ZDGN0281	PROV0024	2.0	null	null	null
3779320070124077056	demand	11.10256	11.10256	A00000678	A00000679	3779318279340818432	16697.25	0	434	381	XSNF0003	10007		CS000001	ZDGN0282	PROV0024	2.0	null	null	null
3779320070124077057	demand	0.0	0.0	A00000680	A00000679	3779318279340818432	16697.25	0	435	381	XSNF0003	10001		CS000001	ZDGN0282	PROV0024	2.0	null	null	null
3779320073051701248	demand	21.73255	21.73255	A00000681	A00000682	3779318279349207040	16697.25	0	436	382	XSNF0003	10007		CS000001	ZDGN0283	PROV0024	2.0	null	null	null
3779320073055895552	demand	0.0	0.0	A00000683	A00000682	3779318279349207040	16697.25	0	437	382	XSNF0003	10001		CS000001	ZDGN0283	PROV0024	2.0	null	null	null
3779320075366957056	demand	7.994718	7.994718	A00000684	A00000685	3779318279374372864	16697.25	0	438	386	XSNF0003	10001		CS000001	ZDGN0289	PROV0024	2.0	null	null	null
3779320078428798976	demand	0.0	0.0	A00000686	A00000687	3779318279382761472	16697.25	0	439	387	XSNF0003	10007		CS000001	ZDGN0290	PROV0024	2.0	null	null	null
3779320078428798977	demand	0.0	0.0	A00000684	A00000687	3779318279382761472	16697.25	0	440	387	XSNF0003	10001		CS000001	ZDGN0290	PROV0024	2.0	null	null	null
3779320081259954176	demand	4.716732	4.716732	A00000688	A00000689	3779318279881883648	16697.25	0	441	460	XSNF0003	10001		CS000001	ZDGN0303	PROV0024	2.0	null	null	null
3779320081264148480	demand	0.0	0.0	A00000690	A00000689	3779318279881883648	16697.25	0	442	460	XSNF0003	10002		CS000001	ZDGN0303	PROV0024	2.0	null	null	null
3779320083893977088	demand	19.28379	19.28379	A00000691	A00000692	3779318279873495040	16697.25	0	443	459	XSNF0003	10001		CS000001	ZDGN0304	PROV0024	2.0	null	null	null
3779320083898171392	demand	0.0	0.0	A00000693	A00000692	3779318279873495040	16697.25	0	444	459	XSNF0003	10002		CS000001	ZDGN0304	PROV0024	2.0	null	null	null
3779320086255370240	demand	33.25381	33.25381	A00000694	A00000695	3779318279865106432	16697.25	0	445	458	XSNF0003	10007		CS000001	ZDGN0305	PROV0024	2.0	null	null	null
3779320086255370241	demand	0.0	0.0	A00000696	A00000695	3779318279865106432	16697.25	0	446	458	XSNF0003	10001		CS000001	ZDGN0305	PROV0024	2.0	null	null	null
3779320088063115264	demand	13.58426	13.58426	A00000697	A00000698	3779318277906366464	16880.73	0	447	169	XSBF0005	10007		CS000001	ZDGN0007	PROV0005	2.0	null	null	null
3779320088063115265	demand	0.0	0.0	A00000699	A00000698	3779318277906366464	16880.73	0	448	169	XSBF0005	10002		CS000001	ZDGN0007	PROV0005	2.0	null	null	null
3779320091586330624	demand	3.630279	3.630279	A00000700	A00000701	3779318277973475328	16880.73	0	449	179	XSBF0005	10007		CS000001	ZDGN0008	PROV0005	2.0	null	null	null
3779320091586330625	demand	0.0	0.0	A00000702	A00000701	3779318277973475328	16880.73	0	450	179	XSBF0005	10001		CS000001	ZDGN0008	PROV0005	2.0	null	null	null
3779320095390564352	demand	0.0	0.0	A00000703	A00000704	3779318277927337984	16880.73	0	451	172	XSBF0005	10001		CS000001	ZDGN0010	PROV0005	2.0	null	null	null
3779320097076674560	demand	1.101911	1.101911	A00000705	A00000706	3779318278007029760	16880.73	0	452	184	XSBF0005	10001		CS000001	ZDGN0011	PROV0005	2.0	null	null	null
3779320100025270272	demand	4.513283	4.513283	A00000707	A00000708	3779318278019612672	16880.73	0	453	186	XSBF0005	10001		CS000001	ZDGN0013	PROV0005	2.0	null	null	null
3779320101782683648	demand	5.480668	5.480668	A00000709	A00000710	3779318277939920896	16880.73	0	454	174	XSBF0005	10001		CS000001	ZDGN0014	PROV0005	2.0	null	null	null
3779320103502348288	demand	16.23237	16.23237	A00000711	A00000712	3779318277994446848	16880.73	0	455	182	XSBF0005	10007		CS000001	ZDGN0015	PROV0005	2.0	null	null	null
3779320103506542592	demand	0.0	0.0	A00000713	A00000712	3779318277994446848	16880.73	0	456	182	XSBF0005	10001		CS000001	ZDGN0015	PROV0005	2.0	null	null	null
3779320103510736896	demand	0.0	0.0	A00000714	A00000712	3779318277994446848	16880.73	0	457	182	XSBF0005	10002		CS000001	ZDGN0015	PROV0005	2.0	null	null	null
3779320106429972480	demand	0.0	0.0	A00000715	A00000716	3779318278174801920	16880.73	0	458	210	XSBF0005	10001		CS000001	ZDGN0016	PROV0005	2.0	null	null	null
3779320110443921408	demand	1.693688	1.693688	A00000717	A00000718	3779318278162219008	16880.73	0	459	208	XSBF0005	10002		CS000001	ZDGN0017	PROV0005	2.0	null	null	null
3779320112134225920	demand	33.14681	33.14681	A00000719	A00000720	3779318278153830400	16880.73	0	460	207	XSBF0005	10001		CS000001	ZDGN0018	PROV0005	2.0	null	null	null
3779320112134225921	demand	0.0	0.0	A00000721	A00000720	3779318278153830400	16880.73	0	461	207	XSBF0005	10002		CS000001	ZDGN0018	PROV0005	2.0	null	null	null
3779320115116376064	demand	0.431763	0.431763	A00000722	A00000723	3779318278183190528	16880.73	0	462	211	XSBF0005	10001		CS000001	ZDGN0019	PROV0005	2.0	null	null	null
3779320117842673664	demand	0.0	0.0	A00000724	A00000725	3779318278187384832	16880.73	0	463	212	XSBF0005	10001		CS000001	ZDGN0020	PROV0005	2.0	null	null	null
3779320120178900992	demand	0.686216	0.686216	A00000726	A00000727	3779318278195773440	16880.73	0	464	213	XSBF0005	10001		CS000001	ZDGN0022	PROV0005	2.0	null	null	null
3779320121663684608	demand	11.47015	11.47015	A00000728	A00000729	3779318278078332928	16880.73	0	465	195	XSBF0005	10007		CS000001	ZDGN0023	PROV0005	2.0	null	null	null
